# reinj  reinj2  l_iter
-1.76657714635 2.72070358882 2
-1.3302377984 1.80275327052 5
-1.49833667615 2.12494504563 3
-1.89752180642 3.05986790347 1
-1.4637206462 2.05592644719 3
-1.937602936 3.17197727375 1
-0.837834776659 1.01210678069 11
-1.77130332147 2.73226789099 2
-1.6738216257 2.50142783517 2
-0.996856284516 1.24664922874 8
-0.92833278525 1.14346451211 9
-1.06756493575 1.35666693757 7
-0.882703073281 1.0765281253 10
-1.01531722065 1.27508746079 8
-1.4627424509 2.05400226222 3
-0.944803879567 1.16802182567 9
-1.29499756825 1.7390138603 5
-1.23395140028 1.63184844039 5
-0.76988213138 0.916987712185 12
-0.794352573865 0.951031997543 11
-0.777719524036 0.927857559203 12
-1.19483097837 1.56507439726 6
-1.12654433966 1.45153762821 7
-1.20049302165 1.57463830791 6
-0.928733787303 1.14405987767 9
-1.90545777921 3.08170614475 1
-1.31316930649 1.77167678868 5
-0.775258532506 0.924439998513 12
-0.897149672645 1.09754686253 10
-1.10822990335 1.4217554857 7
-0.938290008008 1.15828502703 9
-1.70259013291 2.56765141787 2
-1.41891664435 1.96854712755 4
-1.0349733251 1.30551257857 8
-0.773887777374 0.92253821265 12
-0.812377145894 0.976190099208 11
-1.63725543743 2.41904096668 2
-1.01303939498 1.271583719 8
-1.59238662005 2.32096863494 3
-1.17805247915 1.53682559812 6
-1.8852658828 3.02649715869 1
-1.71303203729 2.59208621216 2
-1.17731243186 1.53558187731 6
-1.92234035561 3.1287710429 1
-1.02674705471 1.292740689 8
-0.909870730985 1.11618779903 9
-1.47191171916 2.07209499937 3
-0.769364581595 0.916271333195 12
-0.806295168722 0.967675922437 11
-1.72859766451 2.62886925944 2
-0.888674432352 1.08519667549 10
-0.790399292091 0.945530867884 11
-1.82400086977 2.86465813471 1
-0.831013152997 1.00243819061 11
-0.810667610318 0.973794340416 11
-1.77416497584 2.73937211223 2
-1.96109243998 3.23981205513 1
-0.812505877624 0.976370586706 11
-1.62724400495 2.3968894557 2
-0.768753148013 0.915425235987 12
-0.824950207586 0.993872252563 11
-0.842329161252 1.01854404207 10
-0.805803907588 0.966989315747 11
-1.0917379838 1.39518735763 7
-1.70839236318 2.58119353049 2
-1.28332734229 1.71820368857 5
-1.69592780435 2.55218793846 2
-1.58326133612 2.30143348658 3
-0.835564209134 1.00888497795 11
-1.248071207 1.65627551527 5
-1.62675489916 2.39580962878 2
-0.112885453802 0.119072270496 40
-1.61997413439 2.3808838903 2
-1.76059718312 2.70612267614 2
-1.0432753546 1.31845878463 8
-1.30126968923 1.75026538869 5
-1.01750844161 1.27846326892 8
-1.34299433417 1.82609841484 4
-1.0085328907 1.26458019337 8
-1.86601495611 2.9747687258 1
-1.58448033152 2.30403482072 3
-0.863696317965 1.04907648261 10
-1.04529923486 1.32162350653 8
-1.64708201986 2.44098716153 2
-1.68480295327 2.52650752567 2
-1.87700182847 3.00423544883 1
-1.89230700622 3.04561657421 1
-1.56771994885 2.26848955772 3
-0.824049991345 0.992602582656 11
-0.878029877945 1.06976302282 10
-1.29446241338 1.73805598818 5
-1.25369195271 1.66605859145 5
-1.1599382613 1.50661086396 6
-1.3998063322 1.93201358489 4
-1.66079519282 2.47191674518 2
-0.828327604692 0.998640788138 11
-0.770100577301 0.9172901337 12
-0.789029745507 0.943616704707 11
1.7469025502 -1.41740182703 2
-1.07704979019 1.37172202269 7
-0.88397420059 1.07837112997 10
-0.950984757979 1.17729137371 9
-0.966764974678 1.20106958663 9
-1.2246861851 1.61592688573 6
-1.71216276775 2.59003060003 2
-1.1982202152 1.57079550172 6
-1.00263812585 1.25554571299 8
-0.885174508782 1.08011258307 10
-0.897061071032 1.09741746665 10
-1.09751870464 1.40447320662 7
-1.40810906881 1.94784709533 4
-1.37088811533 1.87758555946 4
-1.49789608245 2.12405523951 3
1.6691709404 -1.36685881545 2
-1.67410649289 2.50207544151 2
-1.08238509327 1.38022418746 7
-0.863676660677 1.04904824025 10
-0.910521111172 1.11714420327 9
-1.9638238679 3.24775497162 1
-0.843529970359 1.02025112993 10
-0.947214449371 1.17163342694 9
-1.15560472255 1.49940504582 6
-1.14069873773 1.47475695876 6
-1.93051721876 3.15186619465 1
-0.91419685224 1.12255563719 9
-0.786543206495 0.940144628001 11
-1.23760150366 1.63814271117 5
-0.78455045332 0.937365083302 11
-1.20674822748 1.585240489 6
-0.792531838845 0.948503388364 11
-1.87752652002 3.00564317587 1
-1.88067406879 3.01410407774 1
-1.81187944647 2.83365901198 1
-0.798145689092 0.956307276924 11
-0.918120146322 1.12834308785 9
-0.818710236963 0.985082951892 11
-1.1760716934 1.53349786238 6
-1.98433613967 3.30820115785 1
-1.50050638771 2.12933120149 3
-0.925597153469 1.13940603118 9
-0.777325741818 0.927310442026 12
-1.13154027731 1.45971285403 7
-1.59367735333 2.32374335288 3
-1.2598859452 1.67687866587 5
-1.26354337996 1.68328708254 5
-0.771262843411 0.918899744186 12
-0.771024846388 0.91857007009 12
