-16.97 -95.7004
-16.97 -92.1459
-16.97 -99.0054
-16.97 -93.6142
-16.97 -97.5882
-16.97 -96.1395
-16.97 -100.457
-16.97 -97.5348
-16.97 -95.7827
-16.97 -91.3512
-16.964 -97.7869
-16.964 -97.3053
-16.964 -93.8387
-16.964 -97.309
-16.964 -93.8764
-16.964 -97.2584
-16.964 -93.3136
-16.964 -97.9421
-16.964 -98.1687
-16.964 -99.4229
-16.964 -95.1259
-16.964 -94.834
-16.964 -95.5917
-16.964 -92.9395
-16.964 -98.3262
-16.964 -100.406
-16.964 -97.4257
-16.964 -94.9311
-16.964 -95.3604
-16.964 -94.0404
-16.964 -97.0286
-16.964 -101.773
-16.964 -99.7304
-16.964 -95.9616
-16.964 -84.1955
-16.964 -102.087
-16.964 -100.197
-16.964 -97.0095
-16.964 -101.342
-16.964 -99.0595
-16.964 -93.8311
-16.964 -97.3189
-16.964 -93.9773
-16.964 -97.119
-16.964 -90.8433
-16.964 -99.8715
-16.964 -96.2995
-16.964 -99.6226
-16.964 -95.6857
-16.964 -92.3098
-16.964 -98.8811
-16.964 -92.9297
-16.964 -98.3356
-16.964 -100.473
-16.964 -97.5533
-16.964 -95.8684
-16.964 -90.1572
-16.964 -100.235
-16.964 -97.0865
-16.964 -89.6097
-16.964 -100.491
-16.964 -97.588
-16.964 -96.099
-16.964 -100.783
-16.964 -98.1206
-16.964 -99.1502
-16.964 -94.2033
-16.964 -96.7817
-16.964 -99.2867
-16.964 -94.6942
-16.964 -95.8974
-16.964 -89.4747
-16.964 -100.551
-16.964 -97.6996
-16.964 -96.7959
-16.964 -99.3536
-16.964 -94.9129
-16.964 -95.4051
-16.964 -93.8601
-16.964 -97.2802
-16.964 -93.5678
-16.964 -97.6512
-16.964 -96.5013
-16.964 -98.9718
-16.964 -93.4226
-16.964 -97.8203
-16.964 -97.4949
-16.964 -95.4589
-16.964 -93.6253
-16.964 -97.582
-16.964 -96.0597
-16.964 -101.106
-16.964 -98.6747
-16.964 -91.2357
-16.964 -99.6386
-16.964 -95.7277
-16.964 -91.9649
-16.964 -99.1467
-16.964 -94.1893
-16.964 -96.8037
-16.964 -99.3938
-16.964 -95.0381
-16.964 -95.0827
-16.964 -94.959
-16.964 -95.2904
-16.964 -94.3014
-16.964 -96.624
-16.964 -98.8923
-16.964 -92.9956
-16.964 -98.2717
-16.958 -99.5712
-16.958 -95.5328
-16.958 -93.2977
-16.958 -97.9659
-16.958 -98.2661
-16.958 -99.97
-16.958 -96.5107
-16.958 -98.966
-16.958 -93.3631
-16.958 -97.8943
-16.958 -97.8727
-16.958 -97.754
